TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Sp9	Cited4	0.63363	49.41	0.729	rgb(225, 78, 79)	1.9699	None
Zbtb7b	Ckmt1	-0.80818	50.3	-3.0E-01	rgb(152,178,228)	1.9878	None
Zscan10	Ckmt1	-0.044774	44.21	-2.1E-01	rgb(172,189,225)	1.8658	2,2
Klf4	Clic1	0.75361	50.25	0.248	rgb(220,170,170)	1.9868	None
Klf8	Clic1	0.68306	50.18	0.184	rgb(219,182,182)	1.9854	None
Klf4	Cln6	0.40114	48.15	0.151	rgb(219,188,188)	1.9447	None
Klf5	Cln6	0.45318	48.28	0.284	rgb(220,163,163)	1.9473	None
Thra	Cln6	0.42569	48.19	0.193	rgb(219,180,180)	1.9455	2,2
Zbtb7b	Cln6	0.43719	48.24	0.245	rgb(220,170,171)	1.9465	None
Klf4	Cmas	0.21679	46.19	0.193	rgb(219,180,181)	1.9054	None
Sp6	Cmas	0.092044	45.04	0.5	rgb(222,122,123)	1.8824	None
Klf13	Cnn2	0.58485	49.28	0.275	rgb(220,164,165)	1.9673	2,2
Klf5	Cnn2	0.89475	50.38	0.377	rgb(221,145,146)	1.9894	None
Klf7	Cnn2	0.67265	50.16	0.16	rgb(219,187,187)	1.985	None
Sp6	Cnn2	0.51651	49.11	0.5	rgb(222,122,123)	1.9639	None
Sp9	Cnn2	0.80818	50.3	0.812	rgb(226, 62, 64)	1.9878	None
Zbtb7b	Cnn2	0.80319	50.31	0.312	rgb(220,157,158)	1.988	None
Hic1	Col15a1	0.29206	47.13	0.129	rgb(218,192,193)	1.9243	2,2
Klf4	Col15a1	-0.074176	44.22	-2.2E-01	rgb(170,188,225)	1.866	None
Hic1	Coro7	0.1733	45.27	0.265	rgb(220,166,167)	1.887	2,2
Klf12	Coro7	0.21036	46.17	0.17	rgb(219,184,185)	1.905	None
Klf5	Coro7	0.65469	50.09	0.088	rgb(218,200,200)	1.9836	None
Sp6	Coro7	-0.16698	45.25	-2.5E-01	rgb(162,184,227)	1.8866	None
Klf13	Cox7a1	0.55871	49.23	0.228	rgb(220,173,174)	1.9663	None
Klf7	Cox7a1	0.60171	49.32	0.323	rgb(221,155,156)	1.9681	None
Klf5	Crat	0.56663	49.25	0.25	rgb(220,169,170)	1.9667	None
Sp4	Crat	0.92016	50.43	0.433	rgb(222,134,135)	1.9904	None
Klf4	Creb3l2	0.35871	47.32	0.317	rgb(220,156,157)	1.9281	None
Sp4	Creb3l2	0.80319	50.31	0.314	rgb(220,157,158)	1.988	None
