TF	Target	SignedQuantile	combStability	combPCorr	stroke	stroke-width	stroke-dasharray
Zfp280b	Kdelc1	0.33579	47.25	0.255	rgb(220,168,169)	1.9267	2,2
Epas1	Kif5c	-0.14233	45.17	-1.7E-01	rgb(179,194,224)	1.885	None
Trps1	Kif5c	0.23251	46.18	0.177	rgb(219,183,184)	1.9052	2,2
Zfp280b	Klf3	0.09646	44.31	0.312	rgb(220,157,158)	1.8678	2,2
Gata3	Klhl6	-0.92715	50.44	-4.4E-01	rgb(121,159,234)	1.9906	None
Epas1	Lactb	0.024893	43.41	0.413	rgb(222,138,139)	1.8497	2,2
Gata3	Larp1b	0.73808	50.25	0.251	rgb(220,169,170)	1.9868	None
Zfp280b	Lgals7	0.77473	50.27	0.268	rgb(220,166,166)	1.9872	2,2
Gata3	Lgmn	-0.68612	50.17	-1.7E-01	rgb(179,194,224)	1.9852	2,2
Zfp280b	Lgmn	-0.39596	48.13	-1.3E-01	rgb(188,200,222)	1.9443	2,2
Gata3	Lhfp	0.94429	50.44	0.444	rgb(222,132,133)	1.9906	2,2
Zfp280b	Lhfp	-0.11375	45.15	-1.5E-01	rgb(185,198,223)	1.8846	2,2
Gata3	Lilrb4	0.61191	49.34	0.34	rgb(221,152,153)	1.9685	2,2
Zfp280b	Lpxn	-0.49316	48.39	-3.9E-01	rgb(133,166,232)	1.9495	2,2
Ybx2	Lrp4	0.069611	44.29	0.291	rgb(220,161,162)	1.8674	2,2
Ybx2	Lrp8	0.25305	46.3	0.303	rgb(220,159,160)	1.9076	2,2
Ybx2	Lrrc3	0.0074157	44.08	0.079	rgb(218,202,202)	1.8632	2,2
Gata3	Lrrn3	0.87479	50.36	0.355	rgb(221,149,150)	1.989	2,2
Gata3	Lsp1	-0.93072	50.42	-4.2E-01	rgb(125,161,233)	1.9902	2,2
Epas1	Lta	-0.89963	50.4	-4.0E-01	rgb(131,165,232)	1.9898	None
Ybx2	Ltbp4	0.5368	49.18	0.178	rgb(219,183,183)	1.9653	None
Gata3	Mab21l3	-0.033147	44.18	-1.8E-01	rgb(178,193,224)	1.8652	2,2
Gata3	Maoa	-0.57677	49.27	-2.7E-01	rgb(158,181,227)	1.9671	None
Ybx2	Map3k8	0.62935	49.39	0.729	rgb(225, 78, 79)	1.9695	None
Gata3	Marcks	0.88983	50.39	0.394	rgb(221,142,143)	1.9896	2,2
Gata3	Me2	-0.60984	49.34	-3.4E-01	rgb(142,172,230)	1.9685	2,2
Gata3	Mei4	0.85362	50.34	0.337	rgb(221,153,153)	1.9886	None
Gata3	Mettl8	-0.057891	44.25	-2.5E-01	rgb(162,184,227)	1.8666	None
